company_name~|~manufacturer_name~|~brand_name~|~manufacturer_part_number~|~vendor_seller_part_number~|~item_name~|~full_product_description~|~price~|~country_of_origin~|~unit_of_issue~|~qty_per_uoi~|~upc~|~model_number~|~product_category~|~url~|~availability~|~date_crawled~|~lead_time~|~rohs_reach~|~stock_on_hand
OfficeDepot~|~STARTECH.COM~|~StarTech.com~|~N6PATCH50BL~|~100611~|~StarTech.com 50ft CAT6 Ethernet Cable - Blue Snagless Gigabit CAT 6 Wire - 50ft Blue CAT6 up to 160ft - N6PATCH50BL~|~SPECS: Length: 50ft (15.2m) | Color: Blue | 250 MHz Rated | Structure: 4 Pair UTP | RJ45 | Jacket: PVC | Wire Gauge: 24 AWG Copper | Wiring: ANSI/T568B| Warranty: Lifetime POE SUPPORT: 24 AWG stranded copper conductors & UL Rated Wiring (E132276-A) supports up to 100W for PoE devices like VOIP phone & security systems; IEEE 802.3bt & DTE power compliance reduces cable heating QUALITY CONSTRUCTION: UL certified wire; 50-micron gold-plated connectors prevent rust/corrosion to avoid costly network downtime; High quality PVC jacket resists bending or fraying damage EASY INSTALLATION: 50 foot snagless patch cord for easy installation & flexible disconnection in wiring conduits; Compatible w/Cat5e & earlier standards; Molded boots available for constrained spaces HIGH PERFORMANCE CAT6 ETHERNET CABLE: 100% copper for error-free Multi Gigabit 1/2.5/5Gbps connections; 10Gbps up to 160'; Individually Tested to comply w/ANSI/TIA-568-2.D Category 6~|~25.99~|~~|~each~|~1~|~065030821537~|~~|~Electronics > Networking & Cables > Cables > Computer Cables~|~https://www.officedepot.com/a/products/100611/StarTechcom-50ft-CAT6-Ethernet-Cable-Blue/~|~In Stock~|~2026-05-05~|~~|~~|~117
OfficeDepot~|~OFFICE DEPOT~|~Realspace~|~60-6-0M-OD~|~100613~|~Realspace(R) Desk Pad With Antimicrobial Protection, 20" H x 36" W, Clear~|~Transparent desk pad lets you view notes, photos and other items stored underneath Transparent, flexible desk pad is easy to lift for accessing documents, photos and notes quickly. Crystal clear surface keeps your documents highly visible Surface is cushioned to offer a comfortable writing experience. Help protect large writing areas and keep desktops free from stains, scratches, nicks and spills A non-skid grip conveniently keeps the desk pad in place. Not recommended for use on surfaces with lacquer, acrylic or urethane finishes. Infused with antimicrobial product protection that never washes out or wears away. Antimicrobial is an agent that kills microorganisms or stops their growth.~|~41.69~|~~|~each~|~1~|~735854933364~|~~|~Office Supplies > Desk Accessories > Desk Pads~|~https://www.officedepot.com/a/products/100613/Realspace-Desk-Pad-With-Antimicrobial-Protection/~|~In Stock~|~2026-05-05~|~~|~~|~17
OfficeDepot~|~HNI CORPORATION~|~HON~|~H5713.SB11.T~|~100627~|~HON(R) Volt Bonded Leather Mid-Back Chair, Black~|~Volt(R) seating from HON(R) offers upscale style, full-scale comfort and impressive quality at a surprisingly affordable price. This low-back chair with center-tilt has generous seat and back cushions that are contoured for comfort while performing active office work. Height-adjustable arms can be ordered separately. Smart, sculptural styling brings a fresh, contemporary look to any workplace. The simple, understandable controls include seat height to fit your body, and center-tilt to provide comfort. Upholstered seat and back are contoured to conform to the body. Inner seat shell is molded from a wood composite. Seat and back are designed to support both large and smaller users. Compact design is easy to move about the workplace for informal meetings. Center-tilt mechanism rotates the seat from a point at the center to comfortably recline. Tilt tension controls the rate and ease of recline. Upright tilt lock secures the chair in the full upright position. Pneumatic seat height adjustment moves the seat up and down to adapt to various body heights. Tested to meet ANSI/BIFMA Performance Standards - Manufacturer testing has been conducted on this product to meet specific performance requirements and safety standards set forth by the American National Standards Institute (ANSI) and the Business and Institutional Furniture Manufacturers. Contains Recycled Content - See Specs for Details.~|~559.99~|~~|~each~|~1~|~881728407803~|~~|~Furniture > Chairs & Seating > Task Chairs~|~https://www.officedepot.com/a/products/100627/HON-Volt-Bonded-Leather-Mid-Back/~|~In Stock~|~2026-05-05~|~~|~~|~1
OfficeDepot~|~ACROPRINT TIME RECORDER CO.~|~Acroprint~|~ACP099111000~|~100632~|~Acroprint Weekly Time Cards For Acroprint ES1000 Atomic Totalizing Payroll Recorder , 10" x 4", Beige, Pack Of 100~|~Stock up on time cards Weekly time cards help keep track of employees' hours. Designed for use with the Acroprint ATT 310 totaling time recorder.~|~12.89~|~~|~pack~|~100~|~033297101006~|~~|~Office Supplies > Business Forms & Bookkeeping > Employee Management > Employee Management & Compliance Software~|~https://www.officedepot.com/a/products/100632/Acroprint-Weekly-Time-Cards-For-Acroprint/~|~In Stock~|~2026-05-05~|~~|~~|~105
OfficeDepot~|~GARTNER STUDIOS, INC.~|~Gartner Studios~|~61799~|~100633~|~Gartner(TM) Studios Stationery, 8 1/2" x 11", Navy/White, Pack Of 100 Sheets~|~Create newsletters, flyers, programs and other correspondence. Gartner Studios paper stationery sheets let you add a personal touch to announcements, invitations and more. Ivory/pink flower design in a pack of 100 sheets adds a fun look. Envelopes sold separately.~|~15.99~|~~|~each~|~1~|~634680617991~|~~|~Paper > Copy & Printer Paper > Copy & Multipurpose Paper~|~https://www.officedepot.com/a/products/100633/Gartner-Studios-Stationery-8-12-x/~|~Out of Stock~|~2026-05-05~|~~|~~|~0
OfficeDepot~|~ACROPRINT TIME RECORDER CO.~|~Acroprint~|~ACP010209000~|~100640~|~Acroprint ES900 Electronic Stamp/Time Recorder, Black/Gray~|~Keep track of your employees' hours Functions as a time recorder, time stamp and numbering machine for versatile employee tracking. Atomic feature synchronizes time with the U.S. atomic clock for accurate timekeeping. Identifies early or late punches with the I-Mark. Enhances payroll accuracy and makes auditing easier. Auto adjustment and daylight saving time changes eliminate the need for manual adjustments. Customizable options. Features more than 300 print formats, 1- to 8-digit consecutive numbering and left-hand/right-hand margin printing. 13 preset messages and 6 languages for added convenience. Password-protected for security. Unlimited employee capacity accommodates both small and large businesses. Built-in battery backup maintains settings during a power failure. Includes 120/240 volt power supply.~|~199.99~|~~|~each~|~1~|~033297049001~|~~|~Electronics > Office Equipment > Time Clocks > Time Clock Systems~|~https://www.officedepot.com/a/products/100640/Acroprint-ES900-Electronic-StampTime-Recorder-BlackGray/~|~In Stock~|~2026-05-05~|~~|~~|~114
OfficeDepot~|~B O X MANAGEMENT, INC.~|~Tape Logic~|~T9077200~|~100647~|~Tape Logic(R) Reinforced Water-Activated Packing Tape, #7200, 3" Core, 2.8" x 150 Yd., Kraft, Case Of 10~|~Bonds instantly to all corrugated carton surfaces and generates an immediate tamper-evident bond. Extra strong fiberglass yarns are strategically bonded between sheets of paper to provide an extra margin of strength. Excellent flexibility for sealing carton corners and irregular surfaces. Water activated tape is not affected by extreme hot or cold temperatures.~|~326.99~|~~|~case~|~10~|~848109041902~|~~|~Office Supplies > Mailing, Packing & Shipping > Packing Tape~|~https://www.officedepot.com/a/products/100647/Tape-Logic-Reinforced-Water-Activated-Packing/~|~In Stock~|~2026-05-05~|~~|~~|~130
OfficeDepot~|~HNI CORPORATION~|~HON~|~H5715.GA10.T~|~100654~|~HON(R) Volt Extended-Height Stool, Mesh/Fabric, Black~|~A unique combination of style and functionality! Weight capacity tested to support up to 300 lb. Mesh back allows air to flow through for comfort while you work. Back height easily adjusts for proper support. 360deg swivel allows for movement in any direction. Synchro-motion option lets the chair effortlessly recline. This results in a more comfortable reclining position with better support. Assembly required. Backed by The HON Lifetime Warranty. Tested to meet ANSI/BIFMA Performance Standards - Manufacturer testing has been conducted on this product to meet specific performance requirements and safety standards set forth by the American National Standards Institute (ANSI) and the Business and Institutional Furniture Manufacturers. Contains Recycled Content - See Specs for Details.~|~699.99~|~~|~each~|~1~|~881728407810~|~~|~Furniture > Chairs & Seating > Task Chairs~|~https://www.officedepot.com/a/products/100654/HON-Volt-Extended-Height-Stool-MeshFabric/~|~In Stock~|~2026-05-05~|~~|~~|~9
OfficeDepot~|~TRIPP LITE~|~Tripp Lite~|~ZG8015~|~100673~|~Eaton Tripp Lite Series Power Cord Adapter, NEMA 5-15R to NEMA L5-15P - Heavy-Duty, 15A, 120V, 14 AWG, 1 ft. (0.31 m), Black - P025001~|~3 x 14AWG, 15A, 120V, SJT 1-ft. 5-15R to L5-15P Heavy-Duty Power Adapter Cord~|~33.99~|~~|~each~|~1~|~037332185891~|~~|~Electronics > Networking & Cables > Cables > Power Cables~|~https://www.officedepot.com/a/products/100673/Eaton-Tripp-Lite-Series-Power-Cord/~|~In Stock~|~2026-05-05~|~~|~~|~1
OfficeDepot~|~FISKARS INC~|~SchoolWorks~|~FSK1535201004~|~100695~|~SchoolWorks(R) Kids' Scissors, 5", Blunt Point, Assorted Colors, Set Of 12 Scissors~|~These SchoolWorks Kids' Scissors are great for classroom use. The scissors are made with Squishgrip(R) handles for comfortable cutting. Great for school or any home arts and crafts project. Stainless-steel blades resist rust. Designed for left- or right-handed use. Set of 12 is good for use with larger groups.~|~21.49~|~~|~set~|~12~|~020335039285~|~~|~Office Supplies > Basic Supplies > Scissors~|~https://www.officedepot.com/a/products/100695/SchoolWorks-Kids-Scissors-5-Blunt-Point/~|~In Stock~|~2026-05-05~|~~|~~|~18
OfficeDepot~|~AKRO-MILS INC.~|~Akro-Mils~|~AKM30283B~|~100704~|~Akro-Mils Heavy-Duty Stackable Storage Bin, Medium Size, 12" x 18 4/10" x 20", Blue~|~Control inventories, shorten assembly times and minimize parts handling Heavy-duty bins securely stack atop each other, or sit on shelving. Molded of high-density polypropylene, bins are unaffected by weak acids and alkalis. Sturdy, 1-piece construction is waterproof, rustproof, and corrosionproof. Autoclavable up to 250degF. Take back valuable floor space by maximizing parts storage and handling efficiency.~|~76.89~|~~|~each~|~1~|~032903075687~|~~|~Cleaning > Tools & Equipment > Hand Tools > Tool Storage~|~https://www.officedepot.com/a/products/100704/Akro-Mils-Heavy-Duty-Stackable-Storage/~|~In Stock~|~2026-05-05~|~~|~~|~7
OfficeDepot~|~SP RICHARDS~|~Genuine Joe~|~GJO00245CT~|~100706~|~Genuine Joe Disposable Dust Mop Refill - 5" Width x 24" Length - Cotton - Natural - 12 / Carton~|~Does not include 60" handle or 24" frame (sold separately) Quick-drying for efficiency Disposable for easy cleanup Made of durable cotton Great for everyday dusting~|~116.59~|~~|~carton~|~12~|~50035255902453~|~~|~Cleaning > Cleaning Tools > Floor Care~|~https://www.officedepot.com/a/products/100706/Genuine-Joe-Disposable-Dust-Mop-Refill/~|~In Stock~|~2026-05-05~|~~|~~|~46
OfficeDepot~|~HNI CORPORATION~|~HON~|~H5715.SB11.T~|~100708~|~HON(R) Volt Mesh Back Bonded Leather Task Stool, Extended Height And Foot Ring, Black~|~Volt(R) seating from HON(R) offers upscale style, full-scale comfort and impressive quality at a surprisingly affordable price. This task stool has generous seat and back cushions that are contoured for comfort. It is ideal for sit-to-stand applications. Height-adjustable arms can be ordered separately. Extended range pneumatic seat height adjustment moves up and down to accommodate sit-to-stand activities. Upholstered seat and back are contoured to conform to the body. Inner seat shell is molded from a wood composite. Seat and back are designed to support both large and smaller users. Adjustable footring moves up and down and locks to adapt to various body heights. 360-degree swivel provides freedom of movement in any direction. Optional height-adjustable arms to support the shoulders and upper body. Tested to meet ANSI/BIFMA Performance Standards - Manufacturer testing has been conducted on this product to meet specific performance requirements and safety standards set forth by the American National Standards Institute (ANSI) and the Business and Institutional Furniture Manufacturers. Contains Recycled Content - See Specs for Details.~|~729.99~|~~|~each~|~1~|~881728407889~|~~|~Furniture > Chairs & Seating > Drafting Chairs~|~https://www.officedepot.com/a/products/100708/HON-Volt-Mesh-Back-Bonded-Leather/~|~In Stock~|~2026-05-05~|~~|~~|~1
OfficeDepot~|~AKRO-MILS INC.~|~Akro-Mils~|~AKM30290B~|~100712~|~Akro-Mils Heavy-Duty Stackable Storage Bin, Medium Size, 12" x 16 4/10" x 29-3/10", Blue~|~Control inventories, shorten assembly times and minimize parts handling Heavy-duty bins securely stack atop each other, or sit on shelving. Molded of high-density polypropylene, bins are unaffected by weak acids and alkalis. Sturdy, 1-piece construction is waterproof, rustproof, and corrosionproof. Autoclavable up to 250degF. Take back valuable floor space by maximizing parts storage and handling efficiency.~|~76.39~|~~|~each~|~1~|~032903532692~|~~|~Cleaning > Tools & Equipment > Hand Tools > Tool Storage~|~https://www.officedepot.com/a/products/100712/Akro-Mils-Heavy-Duty-Stackable-Storage/~|~In Stock~|~2026-05-05~|~~|~~|~2
OfficeDepot~|~ALLIANCE RUBBER CO~|~Alliance Rubber~|~ALL07818~|~100728~|~Alliance(R) Rubber Can Bandz, Large, 17", Blue, Box Of 50~|~Secure can liners in waste containers of any size Flexible, reusable rubber bands prevent liners from slipping. Keeping the liner in place helps to eliminate contamination.~|~18.99~|~~|~box~|~50~|~071815078188~|~~|~Office Supplies > Basic Supplies > Rubber Bands~|~https://www.officedepot.com/a/products/100728/Alliance-Rubber-Can-Bandz-Large-17/~|~In Stock~|~2026-05-05~|~~|~~|~29
OfficeDepot~|~ALLIANCE RUBBER CO~|~Alliance Rubber~|~ALL07825~|~100736~|~Alliance Rubber 07825 Heavy Duty Latex Rubber Bands, 12", Red, Approximately 50 Bands~|~Packaging, shipping and storage is made easy with Rubber SuperSize Bands. Use these industrial-strength elastic bands to secure large containers or trash bin liners and keep big, odd-shaped items safely bundled. Use these large elastic bands to keep box flaps open while packing or picking. Then use the bands to keep boxes tightly closed. While a drum liner can easily slip out of place, causing a mess inside a garbage bin, these heavy-duty rubber bands keep liners securely in place. Store large items like carpets and mats or secure plastic tarps and coverings over large pieces of furniture. Strong and flexible, these big rubber bands can be reused many times. They are an excellent alternative to packaging tape, twine and strapping for storage and shipping. Rubber bands are made from a latex material, a rapidly renewable resource.~|~12.59~|~~|~box~|~50~|~071815078256~|~~|~Office Supplies > Basic Supplies > Rubber Bands~|~https://www.officedepot.com/a/products/100736/Alliance-Rubber-07825-Heavy-Duty-Latex/~|~In Stock~|~2026-05-05~|~~|~~|~3
OfficeDepot~|~ATEN TECHNOLOGIES~|~IOGEAR~|~GUC3100~|~100784~|~IOGEAR USB 3.0 GigaLinq - Gigabit Ethernet Adapter over USB - USB 3.0 - 1 Port(s) - 1 x Network (RJ-45) - Twisted Pair - 10/100/1000Base-T - Desktop~|~Compact design slips easily into any computer bag, backpack or briefcase Turn your USB 3.0 port into a Gigabit (10/100/1000Mbps) connection Powered by USB, no external power supply needed Perfect travel companion for MacBook(R) Air, Ultrabook(R), Microsoft Surface(TM), Chromebook(TM) or other laptop Bring Gigabit network connection speed to devices without an Ethernet port using a SuperSpeed USB 3.0 connection~|~26.99~|~~|~each~|~1~|~881317511959~|~~|~Electronics > Networking & Cables > Wired Adapters & Routers > Wired Adapters~|~https://www.officedepot.com/a/products/100784/IOGEAR-USB-30-GigaLinq-Gigabit-Ethernet/~|~In Stock~|~2026-05-05~|~~|~~|~4
OfficeDepot~|~CISCO~|~Cisco~|~DW7280~|~100812~|~Cisco Aironet AIR-ANT2440NV-R= MIMO Antenna - 2.400 GHz to 2.484 GHz - 4 dBiOmni-directionalOmni-directional~|~Due to its broader casting range, it provides improved wireless data network signals Delivers?enhanced performance at 2.400 GHz to 2.484 GHz operating frequency range~|~299.99~|~~|~each~|~1~|~882658267987~|~~|~Electronics > Networking & Cables > Wireless Networking > Wifi Antennas~|~https://www.officedepot.com/a/products/100812/Cisco-Aironet-AIR-ANT2440NV-R-MIMO/~|~In Stock~|~2026-05-05~|~~|~~|~0
OfficeDepot~|~GARTNER STUDIOS, INC.~|~Gartner Studios~|~47105~|~100813~|~Gartner(TM) Studios Stationery, 8 1/2" x 11", Ivory/Pink Flower, Pack Of 100 Sheets~|~Create newsletters, flyers, programs and other correspondence. Gartner Studios paper stationery sheets let you add a personal touch to announcements, invitations and more. Ivory/pink flower design in a pack of 100 sheets adds a fun look. Envelopes sold separately.~|~15.99~|~~|~each~|~1~|~634680471050~|~~|~Paper > Invitations & Cards > Design Paper~|~https://www.officedepot.com/a/products/100813/Gartner-Studios-Stationery-8-12-x/~|~Out of Stock~|~2026-05-05~|~~|~~|~0
OfficeDepot~|~TOPS BUSINESS FORMS~|~TOPS~|~20-152R~|~100824~|~TOPS Perforated Jr. Legal Rule Pads, 5" x 8", Legal Rule, 50 Sheets Per Pad, White, Pack Of 12~|~Junior size writing pad with legal ruled lines for your note-taking needs Slot-perforated paper 50 sheets per pad Contains Recycled Content - See Specs for Details.~|~37.99~|~~|~dozen~|~12~|~074319201526~|~~|~Paper > Notebooks & Pads > Writing Pads~|~https://www.officedepot.com/a/products/100824/TOPS-Perforated-Jr-Legal-Rule-Pads/~|~In Stock~|~2026-05-05~|~~|~~|~6
OfficeDepot~|~TOPS BUSINESS FORMS~|~Ampad~|~TOP20210~|~100832~|~Ampad Quad-Ruled Double Sheet Writing Pad, Letter Size, 100 Sheets~|~Provides twice the number of sheets found in ordinary pads Microperforated for easy sheet removal Extra-thick, 80 point chipboard backer adds support when writing Quad-ruled format features graph ruling on both sides of premium paper~|~17.09~|~~|~pad~|~1~|~074319202103~|~~|~Paper > Filler & Graph Paper > Graph Paper~|~https://www.officedepot.com/a/products/100832/Ampad-Quad-Ruled-Double-Sheet-Writing/~|~In Stock~|~2026-05-05~|~~|~~|~5
OfficeDepot~|~STARTECH.COM~|~StarTech.com~|~C6PATCH6YL~|~100837~|~StarTech.com 6ft CAT6 Ethernet Cable - Yellow Molded Gigabit CAT 6 Wire - 100W PoE RJ45 UTP 650MHz - Category 6 Network Patch Cord UL/TIA~|~SPECS: Length: 6ft (1.8m) | Color: Yellow | 250 MHz Rated | Structure: 4 Pair UTP | RJ45 | Jacket: PVC | Wire Gauge: 24 AWG Copper | Wiring: ANSI/T568B | ETL Verified | Warranty: Lifetime POE SUPPORT: 24 AWG stranded copper conductors & UL Rated Wiring (E132276-A) supports up to 100W for PoE devices like VOIP phone & security systems; IEEE 802.3bt & DTE power compliance reduces cable heating QUALITY CONSTRUCTION: ETL & UL certified wire; 50-micron gold-plated connectors prevent rust/corrosion to avoid costly network downtime; High quality PVC jacket resists bending or fraying damage EASY INSTALLATION: 6 foot molded patch cord is easy to connect into high density panels with many cables; Compatible w/Cat5e; Available w/Snagless boots for easy wiring conduit installation HIGH PERFORMANCE CAT6 ETHERNET CABLE: 100% copper for error-free Multi Gigabit 1/2.5/5Gbps connections; 10Gbps up to 160'; Individually Tested to comply w/ANSI/TIA-568-2.D Category 6; ETL Verified to meet ANSI/TIA-568.2-D standards~|~7.99~|~~|~each~|~1~|~065030794848~|~~|~Electronics > Networking & Cables > Cables > Computer Cables~|~https://www.officedepot.com/a/products/100837/StarTechcom-6ft-CAT6-Ethernet-Cable-Yellow/~|~In Stock~|~2026-05-05~|~~|~~|~0
OfficeDepot~|~CARSON-DELLOSA PUBLISHING LLC~|~Spectrum~|~704571~|~100844~|~Spectrum Writing, Grade 2~|~Help students develop the writing skills they need to succeed with a workbook that provides step-by-step guidance for the writing process. Open-ended, standards-based projects keep kids engaged as they learn. Guides students as they learn to write stories, provide information and state opinions. Standards-based lessons with easy-to-use instructions demonstrate how to plan, draft, revise, proofread and share writing. Open-ended writing projects help keep students engaged and interested. Includes a Writer's Handbook and a complete answer key. Lessons include how to write sentences, personal stories, fiction stories, descriptions, comparisons, how-to instructions, reports, opinions and more. Designed for students in grade 2.~|~12.39~|~~|~each~|~1~|~044222239916~|~~|~School Supplies > Instructional Resources > Classroom Teaching Resources~|~https://www.officedepot.com/a/products/100844/Spectrum-Writing-Grade-2/~|~In Stock~|~2026-05-05~|~~|~~|~5657
OfficeDepot~|~GREEN MOUNTAIN COFFEE ROASTERS, INC.~|~Cafe Escapes~|~5000330122EA~|~100926~|~Cafe Escapes Caf Escapes Dark Chocolate Hot Cocoa Single Serve K Cup , Box Of 24~|~Indulge in a delicious cup of hot cocoa. These dark chocolate cocoa K-Cup Pods deliver an elegant and satisfying sipping experience. Each Caf Escapes cocoa K-Cup Pod is premeasured. K-Cup Pods are designed for use in single-cup brewing systems. Includes a box of 24 chocolate hot cocoa pods.~|~22.99~|~~|~box~|~24~|~099555068023~|~~|~Breakroom > Beverages > Hot Chocolate~|~https://www.officedepot.com/a/products/100926/Cafe-Escapes-Caf-Escapes-Dark-Chocolate/~|~In Stock~|~2026-05-05~|~~|~~|~4
OfficeDepot~|~ROCK PAINT DISTRIBUTING~|~Little Masters~|~RPC204740-2~|~100929~|~Little Masters(R) Tempera Paint, 128 Oz, Violet, Pack Of 2~|~Safe formula is recommended for early childhood artistic projects Allows for a wide range of creative techniques on non-greasy absorbent surfaces. Get thick opaque coverage on construction and drawing paper, cardboard, paper mache and wood. Fast-drying painting medium consist of colored pigments mixed with a water-soluble binder medium. Creamy consistency flows smoothly and dries to a matte finish. Non-setting formula is ready to use without shaking or mixing. Certified AP non-toxic.~|~47.49~|~~|~bundle~|~256~|~~|~~|~Office Supplies > Art & Crafting > Painting > Acrylic & Tempera Paints~|~https://www.officedepot.com/a/products/100929/Little-Masters-Tempera-Paint-128-Oz/~|~In Stock~|~2026-05-05~|~~|~~|~8
OfficeDepot~|~GREEN MOUNTAIN COFFEE ROASTERS, INC.~|~Cafe Escapes~|~5000330121EA~|~100953~|~Cafe Escapes Caf Escapes Milk Chocolate Hot Cocoa Single Serve K Cup , Box Of 24~|~Smooth, creamy chocolate milk hot cocoa in a warm cup is a great way to wrap up a long day. Grab your favorite book or put on a movie and brew a cup of Caf Escapes cocoa. With the ease of K-Cups, having a hot cup of Caf Escapes hot chocolate is quicker than ever. Each K-Cup Pod has a built-in coffee filter - no measuring and no mess! K-Cup Pods are designed for use in single-cup brewing systems. Note: This product contains milk. Caffeine content is estimated at less than 10 mg per serving. Includes a box of 24 hot cocoa K-Cup Pods.~|~22.99~|~~|~box~|~24~|~099555068016~|~~|~Breakroom > Beverages > Hot Chocolate~|~https://www.officedepot.com/a/products/100953/Cafe-Escapes-Caf-Escapes-Milk-Chocolate/~|~In Stock~|~2026-05-05~|~~|~~|~3
OfficeDepot~|~GREEN MOUNTAIN COFFEE ROASTERS, INC.~|~Cafe Escapes~|~5000330123EA~|~100962~|~Cafe Escapes(TM) Single-Serve Coffee K-Cup(R) Pods, Cafe Mocha, Carton Of 24~|~Brew your favorite beverage any time with Caf Escapes Mocha K-Cups. Perfect for evening relaxation, grab a Caf Mocha K-Cup and get brewing. With simplicity and speed you can be ready to curl up with a good book or your favorite show in no time. Each K-Cup has a built-in coffee filter - no measuring and no mess! K-Cups are designed for use in single-cup brewing systems.~|~22.99~|~~|~box~|~24~|~099555068030~|~~|~Breakroom > Coffee & Coffee Supplies > Coffee~|~https://www.officedepot.com/a/products/100962/Cafe-Escapes-Single-Serve-Coffee-K/~|~In Stock~|~2026-05-05~|~~|~~|~4
OfficeDepot~|~LEARNING RESOURCES, INC.~|~Learning Resources~|~LER2903~|~100979~|~Learning Resources Helping Hands Pocket Chart, 29 1/2" x 22", Blue/Yellow, Kindergarten - Grade 3~|~Encourages kids to pitch in around the classroom Cheerful show of hands helps identify classroom helpers. Made of flame-resistant nylon with grommets for easy mounting. Measures 29 1/2" x 22". Includes 10 class job cards and 30 write-on/wipe-off hand cards for student names. Job cards each feature a blank side for customization. Designed for students in kindergarten through grade 3.~|~27.49~|~~|~set~|~41~|~765023829037~|~~|~School Supplies > Teacher Supplies > Classroom Decorations~|~https://www.officedepot.com/a/products/100979/Learning-Resources-Helping-Hands-Pocket-Chart/~|~In Stock~|~2026-05-05~|~~|~~|~10
OfficeDepot~|~BARKER CREEK PUBLISHING, INC.~|~Barker Creek~|~BC3722~|~100983~|~Barker Creek Accents, Tags, Pack Of 72~|~Whether you want to create an exciting classroom atmosphere or just want to make your cubicle feel special, adding these accents can help. The colorful pieces can be placed around bulletin boards or window or door frames and are made of dependable card stock. Adds a colorful, exciting look to your classroom or desk space. Made of die-cut card stock to stand up over time.~|~15.19~|~~|~set~|~72~|~704068037229~|~~|~School Supplies > Teacher Supplies > Classroom Decorations~|~https://www.officedepot.com/a/products/100983/Barker-Creek-Accents-Tags-Pack-Of/~|~In Stock~|~2026-05-05~|~~|~~|~250
OfficeDepot~|~CLOVER TECHNOLOGIES GROUP, LLC~|~Office Depot~|~ODD5210~|~100989~|~Office Depot(R) Remanufactured Black High Yield Toner Cartridge Replacement For Dell(TM) HD767, ODD5210~|~Office Depot(R) premium remanufactured laser toner cartridges offer incredible quality and value while also helping you lower your carbon footprint by reusing an original printer cartridge. Office Depot printer cartridges provide clean, crisp prints and are perfect for home and office use. In addition, they are subjected to extensive quality and reliability testing so you can rest assured that you will experience superior quality from the first page printed through the last. Effortless installation Backed by a 100% performance guarantee Comparable to the Dell HD767 cartridge. Backed by 100% No-Risk Quality Guarantee to perform to your complete satisfaction. Yields up to 20,000 pages. Greener choice - they require less energy to produce and help prevent waste in landfills. Helps Avoid Waste - Designed for extended use, helping reduce or eliminate material use and potentially save money. Remanufactured - made from quality recovered cartridges, helping you save resources, reduce waste and potentially save money. Recycling solution - designed to encourage recycling, helping you divert materials from landfill. Contains Recycled Content - See Specs for Details.~|~291.58~|~~|~each~|~1~|~841992038332~|~~|~Computers & Accessories > Ink & Toner~|~https://www.officedepot.com/a/products/100989/Office-Depot-Remanufactured-Black-High-Yield/~|~In Stock~|~2026-05-05~|~~|~~|~3
OfficeDepot~|~TRIPP LITE~|~Tripp Lite~|~YE3129~|~101003~|~Tripp Lite 6in DVI-D to VGA Adapter Active Converter Cable 6" 1920x1200 - DVI/VGA - P12006NACT~|~Supports up to 1920x1200 resolution Converts a DVI-D Digital to signal VGA Analog~|~45.99~|~~|~each~|~1~|~037332184832~|~~|~Electronics > Networking & Cables > Cables > Computer Cables~|~https://www.officedepot.com/a/products/101003/Tripp-Lite-6in-DVI-D-to/~|~In Stock~|~2026-05-05~|~~|~~|~4
OfficeDepot~|~GREEN MOUNTAIN COFFEE ROASTERS, INC.~|~Cafe Escapes~|~5000330124EA~|~101034~|~Cafe Escapes(TM) Single-Serve K-Cup(R) Pods, Chai Latte Coffee, Carton Of 24~|~Nothing warms you up more completely than a spicy Chai latte. Quick and easy to use, simply pop the Caf Escapes chai latte K-Cup Pods into your machine whenever you'd like, add a splash of milk and sugar, then enjoy. Each K-Cup Pod has a built-in coffee filter - no measuring and no mess. Caf Escapes K-Cup Pods are designed for use in single-cup brewing systems. K-Cup Pods come in a box of 24.~|~22.99~|~~|~box~|~24~|~099555068054~|~~|~Breakroom > Coffee & Coffee Supplies > Coffee~|~https://www.officedepot.com/a/products/101034/Cafe-Escapes-Single-Serve-K-Cup/~|~In Stock~|~2026-05-05~|~~|~~|~4
OfficeDepot~|~CLOVER TECHNOLOGIES GROUP, LLC~|~Office Depot~|~OD1215B~|~101052~|~Office Depot(R) Remanufactured Black Toner Cartridge Replacement For HP 125A, CB540A, OD1215B~|~Office Depot(R) premium remanufactured laser toner cartridges offer incredible quality and value while also helping you lower your carbon footprint by reusing an original printer cartridge. Office Depot printer cartridges provide clean, crisp prints and are perfect for home and office use. In addition, they are subjected to extensive quality and reliability testing so you can rest assured that you will experience superior quality from the first page printed through the last. Effortless installation Backed by a 100% performance guarantee Comparable to the HP 125A (CB540A) cartridge. Backed by 100% No-Risk Quality Guarantee to perform to your complete satisfaction. Yields up to 2,200 pages. Greener choice - they require less energy to produce and help prevent waste in landfills. Remanufactured - made from quality recovered cartridges, helping you save resources, reduce waste and potentially save money. Recycling solution - designed to encourage recycling, helping you divert materials from landfill. Contains Recycled Content - See Specs for Details.~|~96.71~|~~|~each~|~1~|~841992036642~|~~|~Computers & Accessories > Ink & Toner~|~https://www.officedepot.com/a/products/101052/Office-Depot-Remanufactured-Black-Toner-Cartridge/~|~In Stock~|~2026-05-05~|~~|~~|~10
